,Unnamed: 0,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,Aging Bucket
5074,27290,U001,0200769623,WAL-MAR llc,2020-03-19 22:30:00.640625000,2020.0,1930610464.0,2020-03-06,2020-03-21,2020-03-06,NAH4,10096.8,
5075,27291,U001,0200769623,WAL-MAR systems,2020-05-11 13:53:37.578125000,2020.0,1930829760.0,2020-04-28,2020-05-13,2020-04-28,NAH4,59197.07,
5076,27293,U001,0200799367,MCL llc,2020-04-23 18:48:57.000000000,2020.0,1930793825.0,2020-04-16,2020-05-01,2020-04-16,NAA8,66.21,
5077,27304,U001,0200769623,WAL-MAR llc,2020-04-13 12:24:33.718750000,2020.0,1930717395.0,2020-03-31,2020-04-15,2020-03-31,NAH4,45676.17,
5078,27319,U001,0200769623,WAL-MAR foundation,2020-03-19 01:08:44.819335938,2020.0,1930593450.0,2020-03-04,2020-03-19,2020-03-04,NAH4,69757.78,0-15
5079,27320,U001,0200769623,WAL-MAR us,2020-04-23 07:54:45.171875000,2020.0,1930752448.0,2020-04-06,2020-04-21,2020-04-06,NAH4,15796.42,0-15
5080,27321,U001,0200759878,SA in,2020-04-04 13:33:22.218750000,2020.0,1930666318.0,2020-03-19,2020-04-03,2020-03-19,NAH4,14329.35,0-15
5081,27331,U001,0200797452,US  systems,2020-05-05 02:09:45.937500000,2020.0,1930794321.0,2020-04-15,2020-04-30,2020-04-15,NAA8,7208.51,0-15
5082,27335,U001,0200769623,WAL-MAR llc,2020-04-03 16:22:00.210937500,2020.0,1930678888.0,2020-03-21,2020-04-05,2020-03-21,NAH4,52446.88,
5083,27338,U013,0100031686,EWT-EU llc,2020-04-05 22:42:20.812500000,2020.0,1991838693.0,2020-03-02,2020-04-01,2020-03-02,NAVE,10072.0,0-15
5084,27342,U001,0200769623,WAL-MAR ,2020-03-14 22:04:17.078125000,2020.0,1930581342.0,2020-03-01,2020-03-16,2020-03-01,NAH4,3797.1,
5085,27343,U001,0200706844,WINC us,2020-04-07 05:15:11.843750000,2020.0,1930665585.0,2020-03-18,2020-04-02,2020-03-18,NAA8,10126.68,0-15
5086,27349,U001,0200769623,WAL-MAR co,2020-04-10 01:14:23.125000000,2020.0,1930710538.0,2020-03-28,2020-04-12,2020-03-28,NAH4,37141.05,
5087,27356,U001,0200769623,WAL-MAR us,2020-05-16 07:51:27.392578125,2020.0,1930842256.0,2020-05-01,2020-05-16,2020-05-01,NAH4,63569.5,0-15
5088,27358,U001,0200769623,WAL-MAR systems,2020-04-29 01:55:56.057617188,2020.0,1930778540.0,2020-04-14,2020-04-29,2020-04-14,NAH4,61729.05,0-15
5089,27362,U001,0200762301,C&S WH corp,2020-05-01 21:11:22.539062500,2020.0,1930799222.0,2020-04-18,2020-05-03,2020-04-18,NAC6,22031.12,
5090,27370,U001,0200769623,WAL-MAR ,2020-05-11 01:54:30.218750000,2020.0,1930838928.0,2020-05-01,2020-05-16,2020-05-01,NAH4,388.29,
5091,27371,U001,0200769623,WAL-MAR foundation,2020-04-22 15:42:53.250000000,2020.0,1930779456.0,2020-04-13,2020-04-28,2020-04-13,NAH4,578.81,
5092,27372,U001,200776463,KROGE corp,2020-04-14 19:37:05.484375000,2020.0,1930722658.0,2020-03-30,2020-04-14,2020-03-30,NAA8,111938.15,0-15
5093,27375,U001,0200152841,CAPI in,2020-05-17 02:59:41.703125000,2020.0,1930842995.0,2020-04-30,2020-05-15,2020-04-30,NAA8,15091.63,0-15
5094,27379,U001,0200096280,HORM in,2020-03-17 20:35:13.968750000,2020.0,1930553925.0,2020-02-27,2020-03-13,2020-02-27,NAA8,3907.2,0-15
5095,27394,U001,0200771157,WEIS foundation,2020-04-30 15:16:49.000000000,2020.0,1930768889.0,2020-04-10,2020-04-25,2020-04-10,NAA8,48729.04,0-15
5096,27397,U001,0100031704,DELHAIZE foundation,2020-05-11 04:11:43.640625000,2020.0,1930810964.0,2020-04-25,2020-05-10,2020-04-25,NAA8,107728.84,0-15
5097,27400,U001,0200573068,GROCE systems,2020-05-07 05:32:06.265625000,2020.0,1930606878.0,2020-03-05,2020-05-09,2020-03-05,NAGD,340.6,
5098,27405,U001,0200792293,UNIFIE trust,2020-04-14 20:12:35.093750000,2020.0,1930694457.0,2020-03-25,2020-04-09,2020-03-25,NAA8,63750.71,0-15
5099,27407,U001,0200466603,SMITH'S corporation,2020-05-10 03:02:38.164062500,2020.0,1930811106.0,2020-04-24,2020-05-09,2020-04-24,NAA8,49436.64,0-15
5100,27427,U001,200744019,TARG ,2020-05-21 00:20:34.968750000,2020.0,1930857603.0,2020-05-04,2020-05-19,2020-05-04,NAA8,4309.57,0-15
5101,27429,U001,0200769623,WAL-MAR systems,2020-04-05 17:48:12.148437500,2020.0,1930685418.0,2020-03-23,2020-04-07,2020-03-23,NAH4,33536.1,
5102,27430,U001,0200759878,SA llc,2020-04-07 13:33:22.218750000,2020.0,1930676301.0,2020-03-22,2020-04-06,2020-03-22,NAH4,15512.01,0-15
5103,27456,U001,0200776463,KROGE co,2020-04-05 21:39:40.742187500,2020.0,1930683686.0,2020-03-21,2020-04-05,2020-03-21,NAA8,48758.74,0-15
5104,27463,U001,0200769623,WAL-MAR ,2020-05-08 08:10:14.179687500,2020.0,1930819213.0,2020-04-24,2020-05-09,2020-04-24,NAH4,27380.65,
5105,27471,U001,0200418007,AM llc,2020-04-11 06:16:06.687500000,2020.0,1930731724.0,2020-04-02,2020-04-17,2020-04-02,NAA8,4222.2,
5106,27476,U001,0200769623,WAL-MAR us,2020-05-21 10:17:29.324218750,2020.0,1930862601.0,2020-05-07,2020-05-22,2020-05-07,NAH4,10914.23,
5107,27484,U001,0200769623,WAL-MAR co,2020-03-13 22:38:32.593750000,2020.0,1930583261.0,2020-03-02,2020-03-17,2020-03-02,NAH4,3254.75,
5108,27506,U001,200772595,SAFEW co,2020-05-19 19:42:04.828125000,2020.0,1930855106.0,2020-05-03,2020-05-18,2020-05-03,NAA8,86055.5,0-15
5109,27507,U001,0200769623,WAL-MAR in,2020-04-07 17:32:06.671875000,2020.0,1930686482.0,2020-03-24,2020-04-08,2020-03-24,NAH4,13628.6,
5110,27510,U001,200705742,DOT trust,2020-05-28 01:02:13.156250000,2020.0,1930847879.0,2020-05-01,2020-06-02,2020-05-01,NA32,7190.47,
5111,27519,U001,0200705742,DOT ,2020-04-15 07:11:28.250000000,2020.0,1930664226.0,2020-03-19,2020-04-22,2020-03-19,NAAW,55172.72,
5112,27523,U001,100031704,DELHAIZE trust,2020-04-07 13:32:11.203125000,2020.0,1930686010.0,2020-03-22,2020-04-06,2020-03-22,NAA8,17051.85,0-15
5113,27533,U001,0200776463,KROGE systems,2020-03-24 08:35:29.843750000,2020.0,1930637112.0,2020-03-10,2020-03-25,2020-03-10,NAA8,76529.72,
5114,27535,CA02,0140105847,GORDON F corporation,2020-05-16 20:13:37.312500000,2020.0,2960629079.0,2020-04-20,2020-05-09,2020-04-29,CA10,22998.927,0-15
5115,27544,U001,200794332,COST in,2020-05-21 11:27:51.191406250,2020.0,1930859246.0,2020-05-06,2020-05-21,2020-05-06,NAAX,38566.23,0-15
5116,27547,U001,0200505720,EX co,2020-04-26 04:18:14.125000000,2020.0,1930796603.0,2020-04-10,2020-04-25,2020-04-10,NAA8,8735.6,0-15
5117,27550,U001,0200020431,DEC corporation,2020-05-15 17:08:14.062500000,2020.0,1930858097.0,2020-05-05,2020-05-24,2020-05-01,NAM4,129.72,
5118,27559,U001,0200707822,PUBLI trust,2020-04-04 19:39:23.609375000,2020.0,1930677108.0,2020-03-20,2020-04-04,2020-03-20,NAA8,22188.45,0-15
5119,27560,U001,0200744019,TARG us,2020-04-18 17:34:33.210937500,2020.0,1930733234.0,2020-04-03,2020-04-18,2020-04-03,NAA8,1740.4,0-15
5120,27562,U001,0200711029,WEGMAN foundation,2020-05-14 04:53:35.437500000,2020.0,1930820178.0,2020-04-23,2020-05-08,2020-04-23,NAA8,13285.7,0-15
5121,27574,U001,200739534,OK systems,2020-04-15 10:09:36.953125000,2020.0,1930725984.0,2020-03-31,2020-04-15,2020-03-31,NAA8,34573.37,0-15
5122,27576,CA02,0140105686,SYSC in,2020-05-07 03:20:23.968750000,2020.0,2960630025.0,2020-04-21,2020-05-02,2020-04-22,CA10,19002.48,0-15
5123,27578,U001,0200726979,BJ'S  associates,2020-04-27 16:19:14.375000000,2020.0,1930774527.0,2020-04-13,2020-04-28,2020-04-13,NAA8,17033.43,
5124,27579,U001,0200382900,J & J  trust,2020-03-15 07:49:50.218750000,2020.0,1930581152.0,2020-02-28,2020-03-14,2020-02-28,NAA8,113871.63,0-15
5125,27581,U001,0200750051,ALBER corp,2020-04-18 10:27:16.187500000,2020.0,1930764815.0,2020-04-08,2020-04-23,2020-04-08,NAA8,54385.03,
5126,27584,U001,0200769623,WAL-MAR systems,2020-05-08 18:20:07.421875000,2020.0,1930822515.0,2020-04-25,2020-05-10,2020-04-25,NAH4,39551.31,
5127,27587,U001,0200744019,TARG systems,2020-05-21 07:18:10.562500000,2020.0,1930849824.0,2020-05-04,2020-05-19,2020-05-04,NAA8,11985.8,0-15
5128,27588,U001,0200353024,DECA us,2020-04-02 03:33:47.312500000,2020.0,1930689524.0,2020-03-24,2020-04-08,2020-03-16,NAM4,63.76,
5129,27595,CA02,0140104429,COSTCO co,2020-04-28 06:06:48.851562500,2020.0,2960628945.0,2020-04-15,2020-04-27,2020-04-17,CA10,1421.49,0-15
5130,27598,U001,0200769623,WAL-MAR in,2020-03-13 07:44:42.687500000,2020.0,1930597227.0,2020-03-04,2020-03-19,2020-03-04,NAH4,952.37,
5131,27602,U001,0200900909,SYSCO in,2020-05-25 21:18:31.523437500,2020.0,1930844271.0,2020-05-07,2020-05-27,2020-05-07,NAD1,899.06,
5132,27606,U001,0200769623,WAL-MAR systems,2020-04-19 15:53:05.203125000,2020.0,1930739113.0,2020-04-04,2020-04-19,2020-04-04,NAH4,35013.39,0-15
5133,27613,U001,0200726979,BJ'S  llc,2020-03-14 05:13:23.781250000,2020.0,1930592796.0,2020-03-02,2020-03-17,2020-03-02,NAA8,300.91,
5134,27615,U001,0200706844,WINC ,2020-04-26 04:47:03.250000000,2020.0,1930726956.0,2020-04-04,2020-04-19,2020-04-04,NAA8,20651.54,0-15
5135,27619,U001,0200759878,SA trust,2020-03-19 11:59:33.156250000,2020.0,1930584698.0,2020-03-02,2020-03-17,2020-03-02,NAH4,26672.0,0-15
5136,27622,U001,0200704858,WAKE corporation,2020-05-07 15:22:38.328125000,2020.0,1930820432.0,2020-04-24,2020-05-09,2020-04-24,NAA8,13887.08,
5137,27624,U001,0200152991,JET trust,2020-04-03 13:32:17.312500000,2020.0,1930665122.0,2020-03-18,2020-04-07,2020-03-18,NAD1,1202.43,
5138,27625,U001,200769623,WAL-MAR ,2020-05-24 11:03:57.820312500,2020.0,1930879345.0,2020-05-08,2020-05-23,2020-05-08,NAH4,21030.39,0-15
5139,27626,U001,0200769623,WAL-MAR foundation,2020-04-14 17:41:42.085937500,2020.0,1930719225.0,2020-03-31,2020-04-15,2020-03-31,NAH4,6698.72,
5140,27628,U001,0200353024,DECA foundation,2020-05-15 20:42:52.437500000,2020.0,1930876723.0,2020-05-07,2020-05-24,2020-05-01,NAM4,186.96,
5141,27637,U001,0100001196,DOLLAR us,2020-05-14 19:29:20.078125000,2020.0,1930827267.0,2020-04-27,2020-05-12,2020-04-27,NAA8,6731.04,0-15
5142,27638,U001,0200721222,GO corporation,2020-03-19 16:59:08.359375000,2020.0,1930608307.0,2020-03-06,2020-03-21,2020-03-06,NAA8,20024.53,
5143,27639,U001,200769623,WAL-MAR trust,2020-04-18 19:25:36.523437500,2020.0,1930740656.0,2020-04-03,2020-04-18,2020-04-03,NAH4,22552.63,0-15
5144,27657,U001,0200773364,U R M  foundation,2020-05-08 20:02:00.971679688,2020.0,1930814774.0,2020-04-24,2020-05-09,2020-04-24,NAA8,18041.6,
5145,27660,U001,0200956366,RICH ,2020-05-08 07:33:25.968750000,2020.0,1930803747.0,2020-04-23,2020-05-08,2020-04-23,NAA8,49401.0,0-15
5146,27661,U001,0200726979,BJ'S  corporation,2020-04-19 10:09:52.980468750,2020.0,1930752676.0,2020-04-05,2020-04-20,2020-04-05,NAA8,307.99,
5147,27670,U001,0200762301,C&S WH ,2020-04-07 12:40:06.363281250,2020.0,1930688934.0,2020-03-24,2020-04-08,2020-03-24,NAC6,68990.47,
5148,27682,U001,0200769623,WAL-MAR systems,2020-03-23 22:39:21.639160156,2020.0,1930624011.0,2020-03-09,2020-03-24,2020-03-09,NAH4,59390.07,
5149,27688,U001,0200739534,OK trust,2020-04-13 06:15:57.500000000,2020.0,1930731066.0,2020-04-01,2020-04-16,2020-04-01,NAA8,1209.45,
5150,27692,U001,0200796637,MERCH associates,2020-05-02 00:32:42.171875000,2020.0,1930777107.0,2020-04-14,2020-04-29,2020-04-14,NAA8,13155.98,0-15
5151,27694,U001,100031704,DELHAIZE corporation,2020-05-21 06:24:24.195312500,2020.0,1930875946.0,2020-05-07,2020-05-22,2020-05-07,NAA8,63567.67,
5152,27695,U001,0200707741,SMART &  in,2020-05-01 17:15:14.792968750,2020.0,1930798671.0,2020-04-17,2020-05-02,2020-04-17,NAA8,57748.15,
5153,27697,U001,0200561861,CO in,2020-03-23 04:53:11.437500000,2020.0,1930635115.0,2020-03-12,2020-03-27,2020-03-12,NAA8,2717.28,
5154,27702,U001,0100001196,DOLLAR corporation,2020-04-26 02:22:47.203125000,2020.0,1930777463.0,2020-04-13,2020-04-28,2020-04-13,NAA8,3456.0,
5155,27706,U001,CCCA02,KRAFT  llc,2020-04-22 20:52:05.218750000,2020.0,1930646377.0,2020-03-13,2020-04-17,2020-03-13,NAG2,21488.78,0-15
5156,27707,U001,0200769623,WAL-MAR corp,2020-04-10 01:19:29.593750000,2020.0,1930716139.0,2020-03-28,2020-04-12,2020-03-28,NAH4,50265.98,
5157,27718,U001,0200769623,WAL-MAR llc,2020-03-27 01:06:11.170654297,2020.0,1930637632.0,2020-03-12,2020-03-27,2020-03-12,NAH4,47147.02,0-15
5158,27719,U001,0200724999,GILSTE ,2020-04-13 00:41:12.944824219,2020.0,1930781599.0,2020-04-03,2020-04-13,2020-04-03,NA10,51464.12,0-15
5159,27723,U001,0200744019,TARG in,2020-05-02 11:04:54.062500000,2020.0,1930784575.0,2020-04-15,2020-04-30,2020-04-15,NAA8,2300.17,0-15
5160,27739,U001,0200794332,COST us,2020-05-04 06:38:37.187500000,2020.0,1930788186.0,2020-04-18,2020-05-03,2020-04-18,NAAX,40455.53,0-15
5161,27746,U001,0200769623,WAL-MAR llc,2020-04-08 10:29:57.812500000,2020.0,1930714326.0,2020-03-27,2020-04-11,2020-03-27,NAH4,747.44,
5162,27747,U001,0200706844,WINC us,2020-05-17 19:28:53.468750000,2020.0,1930837855.0,2020-04-28,2020-05-13,2020-04-28,NAA8,16517.15,0-15
5163,27754,U001,0200769623,WAL-MAR ,2020-05-03 09:01:18.156250000,2020.0,1930799689.0,2020-04-19,2020-05-04,2020-04-19,NAH4,41464.84,
5164,27755,U001,0200418007,AM foundation,2020-04-12 14:18:00.953125000,2020.0,1930717204.0,2020-03-29,2020-04-13,2020-03-29,NAA8,47549.15,
5165,27759,U001,0200726979,BJ'S  us,2020-03-24 18:57:04.031250000,2020.0,1930646669.0,2020-03-13,2020-03-28,2020-03-13,NAA8,626.41,
5166,27766,U001,0200759878,SA corp,2020-04-15 08:55:29.578125000,2020.0,1930719216.0,2020-03-30,2020-04-14,2020-03-30,NAH4,7329.23,0-15
5167,27767,U001,200744019,TARG ,2020-05-20 19:48:14.093750000,2020.0,1930846555.0,2020-05-02,2020-05-17,2020-05-02,NAA8,19491.57,0-15
5168,27774,U001,0200769623,WAL-MAR ,2020-04-12 13:55:22.046875000,2020.0,1930719822.0,2020-03-30,2020-04-14,2020-03-30,NAH4,42991.05,
5169,27775,U001,0200331749,SYSC trust,2020-05-03 22:46:23.625000000,2020.0,1930781033.0,2020-04-16,2020-05-01,2020-04-16,NAA8,7406.24,0-15
5170,27780,U001,0200706844,WINC trust,2020-04-01 20:25:20.312500000,2020.0,1930641988.0,2020-03-12,2020-03-27,2020-03-12,NAA8,56399.6,0-15
5171,27783,U001,0200769623,WAL-MAR ,2020-05-16 15:41:03.445312500,2020.0,1930848241.0,2020-05-02,2020-05-17,2020-05-02,NAH4,13481.6,
5172,27784,U001,0200020431,DEC ,2020-05-06 18:09:14.218750000,2020.0,1930858671.0,2020-05-05,2020-05-11,2020-05-01,NAM2,17609.5,
5173,27797,U001,0200707741,SMART &  llc,2020-04-08 23:03:40.565185547,2020.0,1930703657.0,2020-03-25,2020-04-09,2020-03-25,NAA8,19460.31,
5174,27798,U001,0200759878,SA corp,2020-04-12 06:14:53.527343750,2020.0,1930709874.0,2020-03-28,2020-04-12,2020-03-28,NAH4,48319.9,0-15
5175,27806,U001,0200353024,DECA llc,2020-03-22 21:06:45.375000000,2020.0,1930690521.0,2020-03-24,2020-03-26,2020-03-16,NAM2,1168.2,
5176,27813,U001,0200936373,SUPE llc,2020-04-19 22:02:29.812500000,2020.0,1930731048.0,2020-04-02,2020-04-17,2020-04-02,NAA8,24033.25,0-15
5177,27814,U001,0200707822,PUBLI in,2020-04-10 12:56:42.117187500,2020.0,1930696169.0,2020-03-26,2020-04-10,2020-03-26,NAA8,66576.93,0-15
5178,27821,U001,0200794332,COST in,2020-03-14 10:59:27.468750000,2020.0,1930570656.0,2020-02-27,2020-03-13,2020-02-27,NAAX,30220.01,0-15
5179,27822,U001,0200772595,SAFEW systems,2020-03-23 17:14:32.906250000,2020.0,1930620333.0,2020-03-07,2020-03-22,2020-03-07,NAA8,40164.52,0-15
5180,27823,U001,0200739534,OK corporation,2020-03-29 22:12:04.281250000,2020.0,1930666215.0,2020-03-17,2020-04-01,2020-03-17,NAA8,116207.27,
5181,27828,U001,0200769623,WAL-MAR corp,2020-04-02 20:25:25.718750000,2020.0,1930672120.0,2020-03-20,2020-04-04,2020-03-20,NAH4,54980.96,
5182,27832,U001,0100031704,DELHAIZE llc,2020-04-13 23:33:32.179687500,2020.0,1930719532.0,2020-03-29,2020-04-13,2020-03-29,NAA8,65919.5,0-15
5183,27839,U001,0200769369,DI co,2020-03-17 14:55:12.576171875,2020.0,1930587151.0,2020-03-03,2020-03-18,2020-03-03,NAA8,31273.55,
5184,27840,U001,0200707822,PUBLI in,2020-04-20 19:17:31.921875000,2020.0,1930747623.0,2020-04-04,2020-04-19,2020-04-04,NAA8,74820.52,0-15
5185,27869,U001,0200769623,WAL-MAR associates,2020-03-25 13:16:46.523437500,2020.0,1930622154.0,2020-03-10,2020-03-25,2020-03-10,NAH4,43108.72,0-15
5186,27874,CA02,0140104409,LOB foundation,2020-04-08 03:29:03.562500000,2020.0,2960623348.0,2020-03-25,2020-04-04,2020-03-25,CA10,2301.019,0-15
5187,27876,U001,0200781831,RITE foundation,2020-04-01 18:28:30.625000000,2020.0,1930652691.0,2020-03-14,2020-03-29,2020-03-14,NAA8,126308.9,0-15
5188,27898,U001,0200769623,WAL-MAR trust,2020-05-19 15:37:30.671875000,2020.0,1930854631.0,2020-05-04,2020-05-19,2020-05-04,NAH4,32713.58,0-15
5189,27901,U001,0200762301,C&S WH corp,2020-04-24 09:03:46.687500000,2020.0,1930779903.0,2020-04-13,2020-04-28,2020-04-13,NAC6,6051.94,
5190,27909,U001,0200794332,COST foundation,2020-03-28 14:53:40.621093750,2020.0,1930645571.0,2020-03-13,2020-03-28,2020-03-13,NAAX,24457.71,0-15
5191,27911,U001,0200769623,WAL-MAR systems,2020-05-19 15:53:05.203125000,2020.0,1930857687.0,2020-05-04,2020-05-19,2020-05-04,NAH4,36249.88,0-15
5192,27914,U001,0200769623,WAL-MAR associates,2020-05-20 04:42:06.101562500,2020.0,1930851337.0,2020-05-04,2020-05-19,2020-05-04,NAH4,25189.15,0-15
5193,27919,U001,0200148860,DOLLA in,2020-04-16 01:49:13.875000000,2020.0,1930725959.0,2020-04-04,2020-04-19,2020-04-04,NAA8,14776.32,
5194,27923,U001,0200769623,WAL-MAR systems,2020-04-05 19:58:48.213867188,2020.0,1930672848.0,2020-03-22,2020-04-06,2020-03-22,NAH4,9850.59,
5195,27924,U001,0200769623,WAL-MAR systems,2020-03-22 21:35:13.265625000,2020.0,1930605807.0,2020-03-06,2020-03-21,2020-03-06,NAH4,15302.58,0-15
5196,27926,U001,0200786288,FAMILY trust,2020-04-26 13:28:41.562500000,2020.0,1930748724.0,2020-04-05,2020-04-20,2020-04-05,NAC6,15043.83,0-15
5197,27935,CA02,0140106408,WAL-M ,2020-04-18 12:46:34.375000000,2020.0,2960624891.0,2020-04-01,2020-04-11,2020-04-01,CA10,1324.2389999999998,0-15
5198,27936,U001,0200769623,WAL-MAR corporation,2020-05-16 22:07:48.816894531,2020.0,1930848710.0,2020-05-02,2020-05-17,2020-05-02,NAH4,46086.34,
5199,27937,U001,0200769623,WAL-MAR systems,2020-03-25 03:49:06.093750000,2020.0,1930630877.0,2020-03-11,2020-03-26,2020-03-11,NAH4,10447.18,
5200,27938,U001,0200418007,AM trust,2020-04-19 21:51:32.687500000,2020.0,1930764255.0,2020-04-16,2020-05-01,2020-04-16,NAA8,762.72,
5201,27940,U001,0200793568,SUPE systems,2020-05-01 21:53:28.718750000,2020.0,1930779553.0,2020-04-13,2020-04-28,2020-04-13,NAA8,66646.6,0-15
5202,27952,U001,0200915438,GROC llc,2020-04-09 17:05:12.058593750,2020.0,1930690146.0,2020-03-25,2020-04-09,2020-03-25,NAA8,23667.65,0-15
5203,27970,U001,0200759878,SA associates,2020-04-19 14:02:48.062500000,2020.0,1930738344.0,2020-04-03,2020-04-18,2020-04-03,NAH4,42020.73,0-15
5204,27972,U001,0200769623,WAL-MAR co,2020-03-20 06:48:11.626953125,2020.0,1930598435.0,2020-03-05,2020-03-20,2020-03-05,NAH4,73179.46,0-15
5205,27973,U001,0200726979,BJ'S  trust,2020-03-19 14:49:05.281250000,2020.0,1930621200.0,2020-03-08,2020-03-23,2020-03-08,NAA8,413.36,
5206,27978,U001,0200780825,SYSCO FO llc,2020-04-10 20:10:26.312500000,2020.0,1930593035.0,2020-03-05,2020-04-06,2020-03-05,NA32,17469.54,0-15
5207,27992,U001,0200803720,DEC us,2020-05-16 17:13:22.062500000,2020.0,1930872171.0,2020-05-07,2020-05-24,2020-05-01,NAM4,1628.84,
5208,27997,U001,0200726979,BJ'S  us,2020-05-11 20:37:55.531250000,2020.0,1930827185.0,2020-04-26,2020-05-11,2020-04-26,NAA8,250.09,0-15
5209,27999,U001,0200792734,MDV/ llc,2020-05-21 18:59:56.546875000,2020.0,1930860674.0,2020-05-05,2020-05-20,2020-05-05,NAA8,54119.63,0-15
5210,28001,U001,0200769623,WAL-MAR ,2020-05-17 15:41:03.445312500,2020.0,1930849863.0,2020-05-03,2020-05-18,2020-05-03,NAH4,13690.49,
5211,28006,U001,0200782001,GORDO corp,2020-04-04 23:32:13.281250000,2020.0,1930668479.0,2020-03-19,2020-04-03,2020-03-19,NAA8,44369.28,0-15
5212,28015,U001,0200780383,MEIJ associates,2020-04-13 10:19:28.328125000,2020.0,1930706574.0,2020-03-27,2020-04-11,2020-03-27,NAA8,52478.15,0-15
5213,28022,U001,200743123,KROGER foundation,2020-04-12 16:51:03.203125000,2020.0,1930708144.0,2020-03-28,2020-04-12,2020-03-28,NAA8,40097.31,0-15
5214,28023,U001,0200769623,WAL-MAR llc,2020-05-03 16:22:00.210937500,2020.0,1930799897.0,2020-04-20,2020-05-05,2020-04-20,NAH4,61096.66,
5215,28043,U001,200820380,SMITH'S associates,2020-05-18 12:11:11.968750000,2020.0,1930844460.0,2020-05-01,2020-05-16,2020-05-01,NAA8,25205.74,0-15
5216,28052,U001,0200759878,SA corporation,2020-04-16 14:37:29.011718750,2020.0,1930729307.0,2020-04-01,2020-04-16,2020-04-01,NAH4,7713.07,0-15
5217,28064,U001,0200769623,WAL-MAR llc,2020-03-13 12:24:33.718750000,2020.0,1930584093.0,2020-02-29,2020-03-15,2020-02-29,NAH4,49258.53,
5218,28067,U001,0200769623,WAL-MAR systems,2020-05-20 15:53:05.203125000,2020.0,1930855772.0,2020-05-05,2020-05-20,2020-05-05,NAH4,35080.12,0-15
5219,28069,CA02,0140104240,FEDER ,2020-04-01 17:33:28.000000000,2020.0,2960619079.0,2020-03-09,2020-03-26,2020-03-16,CA10,87668.02799999999,0-15
5220,28073,U001,0200769623,WAL-MAR llc,2020-03-12 00:14:15.515625000,2020.0,1930578123.0,2020-02-28,2020-03-14,2020-02-28,NAH4,1976.76,
5221,28081,U001,0200769623,WAL-MAR co,2020-04-30 15:49:13.492187500,2020.0,1930797483.0,2020-04-17,2020-05-02,2020-04-17,NAH4,30796.0,
5222,28092,U001,0100001196,DOLLAR trust,2020-05-14 19:29:20.078125000,2020.0,1930827728.0,2020-04-27,2020-05-12,2020-04-27,NAA8,6731.04,0-15
5223,28093,U001,200744019,TARG corporation,2020-05-24 23:15:27.906250000,2020.0,1930862325.0,2020-05-06,2020-05-21,2020-05-06,NAA8,23861.98,0-15
5224,28100,U001,0200762301,C&S WH corp,2020-04-12 20:16:10.101562500,2020.0,1930720634.0,2020-03-30,2020-04-14,2020-03-30,NAC6,79042.57,
5225,28104,U001,200759878,SA llc,2020-04-25 00:03:47.187500000,2020.0,1930609734.0,2020-03-09,2020-04-23,2020-03-09,NAWP,104936.17,0-15
5226,28110,U001,0200769623,WAL-MAR corporation,2020-03-12 22:09:41.875000000,2020.0,1930610463.0,2020-03-06,2020-03-21,2020-03-06,NAH4,106.67,
5227,28111,U001,0200416837,DEC corporation,2020-05-17 08:56:37.625000000,2020.0,1930873212.0,2020-05-07,2020-05-24,2020-05-01,NAM4,384.84,
5228,28115,U001,0200337148,COAS ,2020-04-24 23:09:28.718750000,2020.0,1930782251.0,2020-04-13,2020-04-28,2020-04-13,NAA8,841.72,
5229,28119,U001,0200769623,WAL-MAR llc,2020-03-27 00:26:52.198364258,2020.0,1930646043.0,2020-03-12,2020-03-27,2020-03-12,NAH4,62606.24,0-15
5230,28121,U001,0200418007,AM us,2020-04-20 12:34:52.937500000,2020.0,1930761375.0,2020-04-10,2020-04-25,2020-04-10,NAA8,2493.51,
5231,28131,U001,0200782669,SYGMA in,2020-05-09 03:29:18.718750000,2020.0,1930774569.0,2020-04-15,2020-05-05,2020-04-15,NAD1,17414.14,0-15
5232,28146,U001,0200769623,WAL-MAR llc,2020-05-11 13:13:20.117187500,2020.0,1930827686.0,2020-04-28,2020-05-13,2020-04-28,NAH4,63985.41,
5233,28150,U001,0200762301,C&S WH associates,2020-05-18 03:22:51.406250000,2020.0,1930874072.0,2020-05-06,2020-05-21,2020-05-06,NAC6,3675.16,
5234,28155,U001,0200790107,ROU associates,2020-04-11 19:08:23.812500000,2020.0,1930674826.0,2020-03-20,2020-04-04,2020-03-20,NAC6,105968.51,0-15
5235,28156,U001,0200748108,KROGER systems,2020-05-02 02:32:05.227539062,2020.0,1930797918.0,2020-04-17,2020-05-02,2020-04-17,NAA8,18867.92,0-15
5236,28157,U001,0200761734,H E BUT corp,2020-03-18 08:57:42.781250000,2020.0,1930609930.0,2020-03-07,2020-03-22,2020-03-07,NAA8,15514.77,
5237,28158,U001,0200726979,BJ'S  us,2020-03-16 14:20:41.781250000,2020.0,1930604998.0,2020-03-05,2020-03-20,2020-03-05,NAA8,734.68,
5238,28159,U001,0200770677,KRAS us,2020-05-07 15:09:11.859375000,2020.0,1930808283.0,2020-04-22,2020-05-07,2020-04-22,NAA8,84800.62,0-15
